,Purpose,Direction,Sector,Peak Number,Mean Time,Concentration,mu,6.5,6.75,7.0,7.25,7.5,7.75,8.0,8.25,8.5,8.75,9.0,9.25,9.5,15.5,15.75,16.0,16.25,16.5,16.75,17.0,17.25,17.5,17.75,18.0,18.25,18.5,18.75,19.0,19.25,19.5,19.75,20.0,20.25,20.5,20.75,21.0,21.25,21.5,21.75,22.0,22.25,22.5,22.75,23.0
0,HBW,Depart,Office,1,8,20,2.09439510239,0.0323753230672,0.0491650701526,0.0688226187053,0.0886800011964,0.10507008552,0.114388672637,0.114388672637,0.10507008552,0.0886800011964,0.0688226187053,0.0491650701526,0.0323753230672,0.0414982287207,4.70734562441e-14,5.15143483426e-14,0.0,1.33226762955e-14,9.32587340685e-15,0.0,3.03090885723e-14,0.0,0.0,3.14193115969e-14,0.0,0.0,2.78665979181e-14,0.0,0.0,1.70974345792e-14,0.0,2.83106871279e-14,2.81996648255e-14,0.0,1.42108547152e-14,0.0,0.0,2.79776202206e-14,0.0,0.0,3.2640556924e-14,0.0,0.0,3.01980662698e-14,0.0414982287208
1,HBW,Return,Office,1,17,20,4.45058959259,0.0,0.0,3.17385007165e-14,0.0,0.0,3.02258218454e-14,0.0,9.27036225562e-15,1.32949207199e-14,0.0,5.15421039182e-14,4.67126337611e-14,0.0414982287207,0.0323753230672,0.0491650701526,0.0688226187053,0.0886800011964,0.10507008552,0.114388672637,0.114388672637,0.10507008552,0.0886800011964,0.0688226187053,0.0491650701526,0.0323753230672,0.0196863019244,0.011076766974,0.0057810823316,0.00280633177954,0.00127093245512,0.000538775186711,0.000214567956407,8.05899648214e-05,2.86649981921e-05,9.69785838301e-06,3.13505516891e-06,9.73057854625e-07,2.9141533453e-07,8.46430686652e-08,2.39696184012e-08,6.6534895371e-09,1.8203123453e-09,4.93586060912e-10,1.83161930067e-10
2,HBW,Depart,Recreational,1,8,10,2.09439510239,0.0429499406636,0.0529650787132,0.0627015742406,0.0712063095923,0.0775310535617,0.0809083806348,0.0809083806348,0.0775310535617,0.0712063095923,0.0627015742406,0.0529650787132,0.0429499406636,0.111737519238,6.0605316321e-08,3.36721124317e-08,1.90879074768e-08,1.10671594111e-08,6.57842647023e-09,4.01781330428e-09,2.52677356816e-09,1.63952418308e-09,1.09963627093e-09,7.63690999328e-10,5.5007154387e-10,4.11470302275e-10,3.20057425007e-10,2.59176680117e-10,2.18686291298e-10,1.92382110242e-10,1.76576864241e-10,1.69168345998e-10,1.6916845702e-10,1.76577863442e-10,1.92379889796e-10,2.18687290499e-10,2.59179344653e-10,3.20054871494e-10,4.1147152352e-10,5.50070433647e-10,7.63693330796e-10,1.09963305128e-09,1.63952496024e-09,2.52677345713e-09,0.111737654267
3,HBW,Return,Recreational,1,17,10,4.45058959259,4.11470468809e-10,5.50071058147e-10,7.63690180539e-10,1.09963464723e-09,1.63952638965e-09,2.52677333223e-09,4.01781342918e-09,6.57842580409e-09,1.10671600217e-08,1.90879073936e-08,3.36721125704e-08,6.06053165153e-08,0.111737519238,0.0429499406636,0.0529650787132,0.0627015742406,0.0712063095923,0.0775310535617,0.0809083806348,0.0809083806348,0.0775310535617,0.0712063095923,0.0627015742406,0.0529650787132,0.0429499406636,0.0334644037272,0.0250790260829,0.0180999158223,0.0125974200968,0.00846825292197,0.00550738617235,0.0034716060017,0.00212520224185,0.0012660804198,0.000735648768786,0.000417860843137,0.000232590025042,0.000127184212505,6.84977182188e-05,3.64306351537e-05,1.91856326257e-05,1.00321573192e-05,5.22306562201e-06,5.717384579e-06
4,HBW,Depart,Recreational,2,16,10,4.18879020479,1.63952440513e-09,2.52677342938e-09,4.01781327652e-09,6.57842624818e-09,1.10671594944e-08,1.90879079764e-08,3.36721115157e-08,6.06053181529e-08,1.1101483674e-07,2.06419750653e-07,3.88565396331e-07,7.38482190843e-07,0.341558977965,0.0775310535617,0.0809083806348,0.0809083806348,0.0775310535617,0.0712063095923,0.0627015742406,0.0529650787132,0.0429499406636,0.0334644037272,0.0250790260829,0.0180999158223,0.0125974200968,0.00846825292197,0.00550738617235,0.0034716060017,0.00212520224185,0.0012660804198,0.000735648768786,0.000417860843137,0.000232590025042,0.000127184212504,6.84977182189e-05,3.64306351536e-05,1.91856326259e-05,1.00321573192e-05,5.22306562223e-06,2.71507965754e-06,1.4131307462e-06,7.3848219162e-07,3.88565396747e-07,4.6495145456e-07
5,HBW,Return,Recreational,2,0,10,0.0,7.38482190954e-07,3.88565396414e-07,2.06419750959e-07,1.11014837767e-07,6.06053168761e-08,3.36721118765e-08,1.90879074768e-08,1.10671600773e-08,6.57842580409e-09,4.01781363735e-09,2.52677323509e-09,1.63952462717e-09,2.30843700821e-08,1.10671594111e-08,1.9087908143e-08,3.36721117655e-08,6.06053178753e-08,1.11014836879e-07,2.06419750404e-07,3.88565396747e-07,7.3848219051e-07,1.41313074642e-06,2.71507965843e-06,5.22306562156e-06,1.003215732e-05,1.91856326257e-05,3.64306351539e-05,6.84977182193e-05,0.000127184212503,0.000232590025043,0.000417860843137,0.000735648768786,0.0012660804198,0.00212520224185,0.0034716060017,0.00550738617235,0.00846825292197,0.0125974200968,0.0180999158223,0.0250790260829,0.0334644037272,0.0429499406636,0.0529650787132,0.792345730191
6,HBW,Depart,Freight,1,8,10,2.09439510239,0.0429499406636,0.0529650787132,0.0627015742406,0.0712063095923,0.0775310535617,0.0809083806348,0.0809083806348,0.0775310535617,0.0712063095923,0.0627015742406,0.0529650787132,0.0429499406636,0.111737519238,6.0605316321e-08,3.36721124317e-08,1.90879074768e-08,1.10671594111e-08,6.57842647023e-09,4.01781330428e-09,2.52677356816e-09,1.63952418308e-09,1.09963627093e-09,7.63690999328e-10,5.5007154387e-10,4.11470302275e-10,3.20057425007e-10,2.59176680117e-10,2.18686291298e-10,1.92382110242e-10,1.76576864241e-10,1.69168345998e-10,1.6916845702e-10,1.76577863442e-10,1.92379889796e-10,2.18687290499e-10,2.59179344653e-10,3.20054871494e-10,4.1147152352e-10,5.50070433647e-10,7.63693330796e-10,1.09963305128e-09,1.63952496024e-09,2.52677345713e-09,0.111737654267
7,HBW,Return,Freight,1,17,10,4.45058959259,4.11470468809e-10,5.50071058147e-10,7.63690180539e-10,1.09963464723e-09,1.63952638965e-09,2.52677333223e-09,4.01781342918e-09,6.57842580409e-09,1.10671600217e-08,1.90879073936e-08,3.36721125704e-08,6.06053165153e-08,0.111737519238,0.0429499406636,0.0529650787132,0.0627015742406,0.0712063095923,0.0775310535617,0.0809083806348,0.0809083806348,0.0775310535617,0.0712063095923,0.0627015742406,0.0529650787132,0.0429499406636,0.0334644037272,0.0250790260829,0.0180999158223,0.0125974200968,0.00846825292197,0.00550738617235,0.0034716060017,0.00212520224185,0.0012660804198,0.000735648768786,0.000417860843137,0.000232590025042,0.000127184212505,6.84977182188e-05,3.64306351537e-05,1.91856326257e-05,1.00321573192e-05,5.22306562201e-06,5.717384579e-06
8,HBW,Depart,Freight,2,16,10,4.18879020479,1.63952440513e-09,2.52677342938e-09,4.01781327652e-09,6.57842624818e-09,1.10671594944e-08,1.90879079764e-08,3.36721115157e-08,6.06053181529e-08,1.1101483674e-07,2.06419750653e-07,3.88565396331e-07,7.38482190843e-07,0.341558977965,0.0775310535617,0.0809083806348,0.0809083806348,0.0775310535617,0.0712063095923,0.0627015742406,0.0529650787132,0.0429499406636,0.0334644037272,0.0250790260829,0.0180999158223,0.0125974200968,0.00846825292197,0.00550738617235,0.0034716060017,0.00212520224185,0.0012660804198,0.000735648768786,0.000417860843137,0.000232590025042,0.000127184212504,6.84977182189e-05,3.64306351536e-05,1.91856326259e-05,1.00321573192e-05,5.22306562223e-06,2.71507965754e-06,1.4131307462e-06,7.3848219162e-07,3.88565396747e-07,4.6495145456e-07
9,HBW,Return,Freight,2,0,10,0.0,7.38482190954e-07,3.88565396414e-07,2.06419750959e-07,1.11014837767e-07,6.06053168761e-08,3.36721118765e-08,1.90879074768e-08,1.10671600773e-08,6.57842580409e-09,4.01781363735e-09,2.52677323509e-09,1.63952462717e-09,2.30843700821e-08,1.10671594111e-08,1.9087908143e-08,3.36721117655e-08,6.06053178753e-08,1.11014836879e-07,2.06419750404e-07,3.88565396747e-07,7.3848219051e-07,1.41313074642e-06,2.71507965843e-06,5.22306562156e-06,1.003215732e-05,1.91856326257e-05,3.64306351539e-05,6.84977182193e-05,0.000127184212503,0.000232590025043,0.000417860843137,0.000735648768786,0.0012660804198,0.00212520224185,0.0034716060017,0.00550738617235,0.00846825292197,0.0125974200968,0.0180999158223,0.0250790260829,0.0334644037272,0.0429499406636,0.0529650787132,0.792345730191
10,HBR,Depart,Recreational,1,18,5,4.71238898038,2.75733094805e-06,2.93936995257e-06,3.19954726071e-06,3.55494745358e-06,4.02987281383e-06,4.65831272226e-06,5.48749687204e-06,6.58297501505e-06,8.03586076602e-06,9.97315169221e-06,1.25724232268e-05,1.60827293365e-05,0.0814729696005,0.0222812571493,0.026714903805,0.0314542904409,0.0363426184541,0.0411808421546,0.0457388918829,0.0497729319844,0.0530470951775,0.055357048829,0.0565520487794,0.0565520487794,0.055357048829,0.0530470951775,0.0497729319844,0.0457388918829,0.0411808421546,0.0363426184541,0.0314542904409,0.026714903805,0.0222812571493,0.018263083882,0.0147239775264,0.0116866965904,0.00914117459231,0.00705360449241,0.00537526198511,0.00405015314511,0.00302100556511,0.00223348888093,0.00163881069003,0.00437604171736
11,HBR,Return,Recreational,1,20,5,5.23598775598,3.55494745297e-06,3.19954726113e-06,2.93936995222e-06,2.75733094868e-06,2.64187330834e-06,2.5858509981e-06,2.58585099903e-06,2.64187330812e-06,2.75733094763e-06,2.93936995299e-06,3.19954725987e-06,3.55494745442e-06,0.00822543464409,0.00302100556512,0.00405015314511,0.00537526198511,0.00705360449241,0.00914117459231,0.0116866965904,0.0147239775264,0.018263083882,0.0222812571493,0.026714903805,0.0314542904409,0.0363426184541,0.0411808421546,0.0457388918829,0.0497729319844,0.0530470951775,0.055357048829,0.0565520487794,0.0565520487794,0.055357048829,0.0530470951775,0.0497729319844,0.0457388918829,0.0411808421546,0.0363426184541,0.0314542904409,0.026714903805,0.0222812571493,0.018263083882,0.0147239775264,0.0485533310145
